"","rdb_id","lonWGS84","latWGS84","altitude_m","date","precip_mm","precip_type"
"1593",161,16.23251,45.7442,133,"2/6/2008",0,NA
"1594",161,16.23251,45.7442,133,"8/23/2010",0,NA
"1595",161,16.23251,45.7442,133,"12/2/2009",10,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1596",161,16.23251,45.7442,133,"2/24/2008",0,NA
"1597",161,16.23251,45.7442,133,"9/22/2008",4.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1598",161,16.23251,45.7442,133,"8/15/2010",0,NA
"1599",161,16.23251,45.7442,133,"3/11/2010",16,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1600",161,16.23251,45.7442,133,"6/15/2008",2.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1601",161,16.23251,45.7442,133,"1/31/2008",3.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1602",161,16.23251,45.7442,133,"9/26/2008",5.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1603",161,16.23251,45.7442,133,"7/10/2010",0,NA
"1604",161,16.23251,45.7442,133,"12/19/2008",0,NA
"1605",161,16.23251,45.7442,133,"11/1/2010",0,NA
"1606",161,16.23251,45.7442,133,"2/24/2009",1.2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1607",161,16.23251,45.7442,133,"11/29/2009",15,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1608",161,16.23251,45.7442,133,"5/20/2009",0,NA
"1609",161,16.23251,45.7442,133,"4/10/2009",0,NA
"1610",161,16.23251,45.7442,133,"11/13/2010",0,NA
"1611",161,16.23251,45.7442,133,"12/24/2008",0,NA
"1612",161,16.23251,45.7442,133,"8/13/2008",0,NA
"1613",161,16.23251,45.7442,133,"12/27/2010",0,NA
"1614",161,16.23251,45.7442,133,"4/1/2009",6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1615",162,17.00251,43.57921,645,"5/19/2010",4.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1616",162,17.00251,43.57921,645,"7/18/2008",0,NA
"1617",162,17.00251,43.57921,645,"12/20/2009",21.2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1618",162,17.00251,43.57921,645,"1/14/2010",0,NA
"1619",162,17.00251,43.57921,645,"6/21/2008",0,NA
"1620",162,17.00251,43.57921,645,"7/8/2010",0,NA
"1621",162,17.00251,43.57921,645,"7/29/2010",0,NA
"1622",162,17.00251,43.57921,645,"10/14/2009",0,NA
"1623",162,17.00251,43.57921,645,"2/11/2009",24.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1624",162,17.00251,43.57921,645,"3/22/2010",0,NA
"1625",162,17.00251,43.57921,645,"9/29/2009",0,NA
"1626",162,17.00251,43.57921,645,"5/13/2009",0,NA
"1627",162,17.00251,43.57921,645,"8/28/2009",0,NA
"1628",162,17.00251,43.57921,645,"9/10/2010",3.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1629",162,17.00251,43.57921,645,"5/18/2008",0,NA
"1630",162,17.00251,43.57921,645,"10/30/2008",8.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1631",162,17.00251,43.57921,645,"7/13/2009",0,NA
"1632",162,17.00251,43.57921,645,"1/19/2009",0,NA
"1633",162,17.00251,43.57921,645,"1/1/2009",0,NA
"1634",162,17.00251,43.57921,645,"9/29/2008",0,NA
"1635",162,17.00251,43.57921,645,"9/20/2010",24.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1636",162,17.00251,43.57921,645,"12/29/2010",0,NA
"1637",162,17.00251,43.57921,645,"4/18/2009",9.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1638",162,17.00251,43.57921,645,"4/27/2009",0,NA
"1639",162,17.00251,43.57921,645,"2/24/2008",0,NA
"1640",162,17.00251,43.57921,645,"3/24/2010",3.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1641",162,17.00251,43.57921,645,"12/8/2008",0,NA
"1642",162,17.00251,43.57921,645,"5/22/2010",0,NA
"1643",162,17.00251,43.57921,645,"9/21/2009",0,NA
"1644",162,17.00251,43.57921,645,"5/4/2009",2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1645",162,17.00251,43.57921,645,"7/2/2010",0,NA
"1646",163,15.39498,43.9567,8,"8/7/2010",0,NA
"1647",163,15.39498,43.9567,8,"6/15/2010",0,NA
"1648",163,15.39498,43.9567,8,"7/13/2009",0,NA
"1649",163,15.39498,43.9567,8,"7/29/2008",0,NA
"1650",163,15.39498,43.9567,8,"5/15/2010",6.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1651",163,15.39498,43.9567,8,"7/22/2009",0,NA
"1652",163,15.39498,43.9567,8,"3/23/2010",1.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1653",163,15.39498,43.9567,8,"1/12/2008",3.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1654",163,15.39498,43.9567,8,"9/29/2010",0,NA
"1655",163,15.39498,43.9567,8,"9/28/2008",0,NA
"1656",163,15.39498,43.9567,8,"9/7/2008",0,NA
"1657",163,15.39498,43.9567,8,"6/26/2008",0,NA
"1658",163,15.39498,43.9567,8,"5/20/2010",0,NA
"1659",163,15.39498,43.9567,8,"9/4/2009",0,NA
"1660",163,15.39498,43.9567,8,"8/15/2009",1.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1661",163,15.39498,43.9567,8,"5/31/2009",0,NA
"1662",163,15.39498,43.9567,8,"10/14/2009",0,NA
"1663",163,15.39498,43.9567,8,"5/19/2008",2.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1664",163,15.39498,43.9567,8,"12/10/2009",0,NA
"1665",163,15.39498,43.9567,8,"2/23/2009",0,NA
"1666",163,15.39498,43.9567,8,"1/1/2010",7.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1667",163,15.39498,43.9567,8,"5/21/2008",4.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1668",163,15.39498,43.9567,8,"7/1/2008",0,NA
"1669",164,15.51664,44.85001,757,"3/7/2008",2.7,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1670",164,15.51664,44.85001,757,"3/17/2008",0.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1671",164,15.51664,44.85001,757,"5/1/2008",0.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1672",164,15.51664,44.85001,757,"11/21/2009",0,NA
"1673",164,15.51664,44.85001,757,"1/22/2009",26.3,"liquid and solid - diferent times during the day ( 1 and 2 )"
"1674",164,15.51664,44.85001,757,"5/4/2010",0,"precipitation amount = 0.0 (traces)"
"1675",164,15.51664,44.85001,757,"2/21/2008",0,NA
"1676",164,15.51664,44.85001,757,"4/9/2009",0,NA
"1677",164,15.51664,44.85001,757,"10/25/2010",8.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1678",164,15.51664,44.85001,757,"1/19/2010",0,NA
"1679",164,15.51664,44.85001,757,"11/30/2010",0.1,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1680",164,15.51664,44.85001,757,"11/18/2008",0,"precipitation amount = 0.0 (traces)"
"1681",164,15.51664,44.85001,757,"12/13/2010",3.7,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1682",164,15.51664,44.85001,757,"3/1/2009",0,NA
"1683",164,15.51664,44.85001,757,"2/9/2010",0,NA
"1684",164,15.51664,44.85001,757,"11/8/2010",4.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1685",164,15.51664,44.85001,757,"1/30/2010",2.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1686",164,15.51664,44.85001,757,"5/8/2010",0.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1687",164,15.51664,44.85001,757,"7/23/2009",0,NA
"1688",164,15.51664,44.85001,757,"2/20/2009",0,NA
"1689",164,15.51664,44.85001,757,"3/16/2009",3.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1690",164,15.51664,44.85001,757,"12/9/2009",28.3,"liquid, solid and mixed - diferent times during the day ( 1, 2 and 3 )"
"1691",164,15.51664,44.85001,757,"1/4/2010",0.3,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1692",164,15.51664,44.85001,757,"8/19/2008",0,NA
"1693",164,15.51664,44.85001,757,"12/28/2010",0,NA
"1694",165,18.53338,45.11671,87,"6/4/2010",0,NA
"1695",165,18.53338,45.11671,87,"3/27/2008",0,NA
"1696",165,18.53338,45.11671,87,"5/22/2008",14.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1697",165,18.53338,45.11671,87,"7/12/2008",0,NA
"1698",165,18.53338,45.11671,87,"3/10/2008",0,NA
"1699",165,18.53338,45.11671,87,"6/6/2010",0,NA
"1700",165,18.53338,45.11671,87,"11/22/2008",27,"liquid and solid - diferent times during the day ( 1 and 2 )"
"1701",165,18.53338,45.11671,87,"7/20/2010",0,NA
"1702",165,18.53338,45.11671,87,"6/1/2010",63.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1703",165,18.53338,45.11671,87,"11/9/2009",4.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1704",165,18.53338,45.11671,87,"4/6/2009",0,NA
"1705",165,18.53338,45.11671,87,"10/9/2009",0,NA
"1706",165,18.53338,45.11671,87,"3/30/2009",0,NA
"1707",165,18.53338,45.11671,87,"4/26/2010",0,NA
"1708",165,18.53338,45.11671,87,"1/2/2010",5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1709",165,18.53338,45.11671,87,"2/18/2010",0,NA
"1710",165,18.53338,45.11671,87,"8/25/2010",0,NA
"1711",165,18.53338,45.11671,87,"4/30/2009",9.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1712",165,18.53338,45.11671,87,"12/21/2009",0,NA
"1713",165,18.53338,45.11671,87,"9/5/2008",0,NA
"1714",165,18.53338,45.11671,87,"1/8/2010",2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1715",165,18.53338,45.11671,87,"4/4/2009",0,NA
"1716",165,18.53338,45.11671,87,"8/3/2010",0,NA
"1717",165,18.53338,45.11671,87,"4/26/2008",0,NA
"1718",165,18.53338,45.11671,87,"2/21/2008",0,NA
"1719",166,17.55356,42.73467,120,"10/20/2009",7.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1720",166,17.55356,42.73467,120,"9/16/2010",0,NA
"1721",166,17.55356,42.73467,120,"5/31/2008",0,NA
"1722",166,17.55356,42.73467,120,"10/12/2009",10.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1723",166,17.55356,42.73467,120,"9/8/2009",0,NA
"1724",166,17.55356,42.73467,120,"4/25/2010",0,NA
"1725",166,17.55356,42.73467,120,"5/17/2009",0,NA
"1726",166,17.55356,42.73467,120,"6/25/2009",0,NA
"1727",166,17.55356,42.73467,120,"1/6/2008",2.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1728",166,17.55356,42.73467,120,"11/9/2009",6.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1729",166,17.55356,42.73467,120,"4/2/2008",0,NA
"1730",166,17.55356,42.73467,120,"6/14/2008",38.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1731",166,17.55356,42.73467,120,"11/15/2008",1.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1732",166,17.55356,42.73467,120,"3/15/2010",0,NA
"1733",166,17.55356,42.73467,120,"5/29/2009",0,NA
"1734",166,17.55356,42.73467,120,"12/12/2008",2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1735",166,17.55356,42.73467,120,"10/6/2009",0,NA
"1736",166,17.55356,42.73467,120,"10/21/2008",0,NA
"1737",166,17.55356,42.73467,120,"1/21/2008",0,NA
"1738",166,17.55356,42.73467,120,"3/29/2008",0,NA
"1739",167,13.76668,45.21663,260,"1/24/2010",0,NA
"1740",167,13.76668,45.21663,260,"7/18/2010",0,NA
"1741",167,13.76668,45.21663,260,"10/11/2010",0,NA
"1742",167,13.76668,45.21663,260,"2/7/2008",0,NA
"1743",167,13.76668,45.21663,260,"5/6/2010",20.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1744",167,13.76668,45.21663,260,"9/18/2010",34.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1745",167,13.76668,45.21663,260,"10/18/2010",5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1746",167,13.76668,45.21663,260,"11/20/2010",0,NA
"1747",167,13.76668,45.21663,260,"8/19/2008",0,NA
"1748",167,13.76668,45.21663,260,"3/23/2010",6.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1749",167,13.76668,45.21663,260,"7/1/2010",0,NA
"1750",167,13.76668,45.21663,260,"7/19/2009",6.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1751",167,13.76668,45.21663,260,"10/15/2010",0,NA
"1752",167,13.76668,45.21663,260,"5/3/2008",0,NA
"1753",167,13.76668,45.21663,260,"7/18/2008",0,NA
"1754",167,13.76668,45.21663,260,"2/19/2008",0,NA
"1755",167,13.76668,45.21663,260,"1/13/2010",0,NA
"1756",167,13.76668,45.21663,260,"5/26/2009",0,NA
"1757",167,13.76668,45.21663,260,"3/3/2009",0,NA
"1758",167,13.76668,45.21663,260,"7/22/2010",0,NA
"1759",167,13.76668,45.21663,260,"5/2/2008",0,NA
"1760",168,13.7833,45.03336,142,"11/29/2009",0,NA
"1761",168,13.7833,45.03336,142,"11/23/2010",0,NA
"1762",168,13.7833,45.03336,142,"10/21/2009",0,NA
"1763",168,13.7833,45.03336,142,"1/12/2009",0,NA
"1764",168,13.7833,45.03336,142,"11/8/2008",12.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1765",168,13.7833,45.03336,142,"2/8/2010",0,NA
"1766",168,13.7833,45.03336,142,"5/12/2010",1.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1767",168,13.7833,45.03336,142,"9/29/2008",0,NA
"1768",168,13.7833,45.03336,142,"7/22/2009",0,NA
"1769",168,13.7833,45.03336,142,"10/10/2010",0,NA
"1770",168,13.7833,45.03336,142,"3/14/2008",0,NA
"1771",168,13.7833,45.03336,142,"4/12/2010",0,NA
"1772",168,13.7833,45.03336,142,"1/1/2010",10.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1773",168,13.7833,45.03336,142,"11/17/2009",0,NA
"1774",168,13.7833,45.03336,142,"8/24/2010",0,NA
"1775",168,13.7833,45.03336,142,"11/30/2008",8.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1776",168,13.7833,45.03336,142,"6/26/2010",0,NA
"1777",168,13.7833,45.03336,142,"10/4/2010",0,NA
"1778",168,13.7833,45.03336,142,"9/11/2008",0,NA
"1779",168,13.7833,45.03336,142,"3/8/2009",0,NA
"1780",168,13.7833,45.03336,142,"3/13/2008",0,NA
"1781",168,13.7833,45.03336,142,"6/12/2010",0,NA
"1782",168,13.7833,45.03336,142,"8/21/2010",0,NA
"1783",168,13.7833,45.03336,142,"12/31/2008",0,NA
"1784",169,16.94996,43.35663,5,"4/4/2008",5.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1785",169,16.94996,43.35663,5,"10/14/2010",13.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1786",169,16.94996,43.35663,5,"8/25/2009",0,NA
"1787",169,16.94996,43.35663,5,"10/28/2009",0,NA
"1788",169,16.94996,43.35663,5,"7/19/2008",0,NA
"1789",169,16.94996,43.35663,5,"12/31/2010",0,NA
"1790",169,16.94996,43.35663,5,"3/6/2008",11.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1791",169,16.94996,43.35663,5,"11/9/2008",0,NA
"1792",169,16.94996,43.35663,5,"6/30/2008",0,NA
"1793",169,16.94996,43.35663,5,"6/2/2010",0,NA
"1794",169,16.94996,43.35663,5,"7/13/2009",0,NA
"1795",169,16.94996,43.35663,5,"4/13/2008",1.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1796",169,16.94996,43.35663,5,"12/5/2008",17.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1797",169,16.94996,43.35663,5,"11/22/2009",0,NA
"1798",169,16.94996,43.35663,5,"10/24/2009",10.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1799",169,16.94996,43.35663,5,"12/30/2010",0,NA
"1800",169,16.94996,43.35663,5,"3/25/2009",2.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1801",169,16.94996,43.35663,5,"11/21/2009",0,NA
"1802",169,16.94996,43.35663,5,"7/30/2008",0,NA
"1803",169,16.94996,43.35663,5,"8/31/2008",0,NA
"1804",170,18.84995,45.83329,88,"4/30/2008",0,NA
"1805",170,18.84995,45.83329,88,"8/3/2008",0,NA
"1806",170,18.84995,45.83329,88,"1/29/2010",0,NA
"1807",170,18.84995,45.83329,88,"8/29/2009",0,NA
"1808",170,18.84995,45.83329,88,"10/19/2009",0,"precipitation amount = 0.0 (traces)"
"1809",170,18.84995,45.83329,88,"9/1/2008",0,NA
"1810",170,18.84995,45.83329,88,"1/7/2010",7.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1811",170,18.84995,45.83329,88,"6/7/2010",0,NA
"1812",170,18.84995,45.83329,88,"10/27/2008",0,NA
"1813",170,18.84995,45.83329,88,"12/5/2008",7.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1814",170,18.84995,45.83329,88,"10/23/2010",0,NA
"1815",170,18.84995,45.83329,88,"7/20/2010",0,NA
"1816",170,18.84995,45.83329,88,"3/10/2009",0,NA
"1817",170,18.84995,45.83329,88,"11/24/2010",4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1818",170,18.84995,45.83329,88,"12/17/2009",1.7,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1819",170,18.84995,45.83329,88,"8/10/2008",0,NA
"1820",170,18.84995,45.83329,88,"6/14/2008",3.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1821",170,18.84995,45.83329,88,"4/19/2009",0,NA
"1822",170,18.84995,45.83329,88,"9/7/2010",1.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1823",170,18.84995,45.83329,88,"4/25/2009",0,NA
"1824",170,18.84995,45.83329,88,"4/7/2009",0,NA
"1825",170,18.84995,45.83329,88,"3/14/2009",0,NA
"1826",170,18.84995,45.83329,88,"3/31/2010",3.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1827",170,18.84995,45.83329,88,"8/19/2009",0,NA
"1828",170,18.84995,45.83329,88,"5/22/2008",7.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1829",170,18.84995,45.83329,88,"5/19/2010",0,NA
"1830",170,18.84995,45.83329,88,"2/12/2009",4.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1831",170,18.84995,45.83329,88,"2/11/2010",17.3,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1832",170,18.84995,45.83329,88,"12/22/2010",0,NA
"1833",170,18.84995,45.83329,88,"3/7/2010",0,NA
"1834",171,18.1833,45.63336,96,"11/8/2010",0,NA
"1835",171,18.1833,45.63336,96,"1/31/2009",2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1836",171,18.1833,45.63336,96,"1/25/2009",0,NA
"1837",171,18.1833,45.63336,96,"1/4/2010",0,NA
"1838",171,18.1833,45.63336,96,"12/18/2008",12,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1839",171,18.1833,45.63336,96,"5/1/2009",11.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1840",171,18.1833,45.63336,96,"12/3/2010",14,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1841",171,18.1833,45.63336,96,"7/30/2010",0,NA
"1842",171,18.1833,45.63336,96,"4/30/2010",0,NA
"1843",171,18.1833,45.63336,96,"10/8/2010",0,NA
"1844",171,18.1833,45.63336,96,"11/6/2008",0,NA
"1845",171,18.1833,45.63336,96,"11/12/2008",0,NA
"1846",171,18.1833,45.63336,96,"11/16/2010",0,NA
"1847",171,18.1833,45.63336,96,"2/15/2010",0,NA
"1848",171,18.1833,45.63336,96,"3/31/2009",3.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1849",171,18.1833,45.63336,96,"8/1/2009",0,NA
"1850",171,18.1833,45.63336,96,"2/12/2009",6.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1851",171,18.1833,45.63336,96,"4/8/2009",0,NA
"1852",171,18.1833,45.63336,96,"10/2/2010",0,NA
"1853",171,18.1833,45.63336,96,"10/24/2009",15.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1854",171,18.1833,45.63336,96,"9/1/2009",0,NA
"1855",171,18.1833,45.63336,96,"9/22/2008",0,NA
"1856",171,18.1833,45.63336,96,"12/28/2008",0,NA
"1857",171,18.1833,45.63336,96,"3/6/2009",6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1858",171,18.1833,45.63336,96,"4/11/2009",0,NA
"1859",171,18.1833,45.63336,96,"1/2/2009",3.2,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1860",171,18.1833,45.63336,96,"6/2/2010",46.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1861",171,18.1833,45.63336,96,"6/26/2008",0,NA
"1862",171,18.1833,45.63336,96,"2/13/2010",13,"solid (sow, snow shower, ice crystals, snow grains, snow pellets)"
"1863",171,18.1833,45.63336,96,"4/9/2008",0.9,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1864",173,16.68273,43.57111,394,"8/9/2009",0,NA
"1865",173,16.68273,43.57111,394,"5/25/2008",0,NA
"1866",173,16.68273,43.57111,394,"6/1/2009",0.6,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1867",173,16.68273,43.57111,394,"3/27/2009",1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1868",173,16.68273,43.57111,394,"9/24/2009",0,NA
"1869",173,16.68273,43.57111,394,"6/4/2008",9.7,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1870",173,16.68273,43.57111,394,"8/3/2010",0,NA
"1871",173,16.68273,43.57111,394,"9/3/2009",0,NA
"1872",173,16.68273,43.57111,394,"1/10/2010",14,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1873",173,16.68273,43.57111,394,"12/22/2009",22.2,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1874",173,16.68273,43.57111,394,"6/15/2010",0,NA
"1875",173,16.68273,43.57111,394,"5/20/2009",2.3,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1876",173,16.68273,43.57111,394,"5/31/2010",4.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1877",173,16.68273,43.57111,394,"1/3/2008",0,NA
"1878",173,16.68273,43.57111,394,"12/29/2009",2.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1879",173,16.68273,43.57111,394,"11/24/2009",0,NA
"1880",173,16.68273,43.57111,394,"8/8/2009",0,NA
"1881",173,16.68273,43.57111,394,"3/21/2008",0.8,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1882",173,16.68273,43.57111,394,"2/2/2010",0,NA
"1883",174,16.01666,42.98335,65,"10/7/2008",0,NA
"1884",174,16.01666,42.98335,65,"12/31/2010",0,NA
"1885",174,16.01666,42.98335,65,"4/27/2009",0,NA
"1886",174,16.01666,42.98335,65,"8/14/2010",0,NA
"1887",174,16.01666,42.98335,65,"10/27/2009",0,NA
"1888",174,16.01666,42.98335,65,"6/3/2008",0,NA
"1889",174,16.01666,42.98335,65,"6/27/2010",0,NA
"1890",174,16.01666,42.98335,65,"9/22/2008",0,NA
"1891",174,16.01666,42.98335,65,"4/19/2008",13.4,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1892",174,16.01666,42.98335,65,"8/25/2009",0,NA
"1893",174,16.01666,42.98335,65,"4/16/2008",10.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1894",174,16.01666,42.98335,65,"12/21/2009",0,NA
"1895",174,16.01666,42.98335,65,"7/24/2008",4.5,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1896",174,16.01666,42.98335,65,"3/14/2010",0,NA
"1897",174,16.01666,42.98335,65,"12/13/2008",10.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1898",174,16.01666,42.98335,65,"7/1/2010",0,NA
"1899",174,16.01666,42.98335,65,"4/10/2010",0,NA
"1900",175,16.78441,42.94,36,"11/4/2009",10.1,"liquid (rain, rain shower,drizzle, freezing rain, freezing drizzle, ice pellets, hail)"
"1901",175,16.78441,42.94,36,"10/11/2009",0,NA
"1902",175,16.78441,42.94,36,"10/25/2008",0,NA
"1903",175,16.78441,42.94,36,"4/25/2010",0,NA
"1904",175,16.78441,42.94,36,"4/25/2008",0,NA
"1905",175,16.78441,42.94,36,"3/9/2010",0,NA
